SiO2,TiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,K2O,Sr87Sr86,Nd143Nd144,Pb206Pb204,Pb207Pb204,Pb208Pb204,La,Ce,Nd,Sm,Gd,Yb,Lu,Ba,Hf,Nb,Rb,Sr,Ta,Th,Y,Zr,Class
62.95844763,0.48765620200000004,17.04764807,5.628365336,2.8852991969999997,5.221985167,3.9012496189999997,1.869348776,0.7040069999999999,0.5128699999999999,18.999000000000002,15.577,38.738,12.0,21.9,11.1,2.3,1.8,0.8,0.1,788.0,2.5,3.3,46.3,492.0,0.2,3.4,8.4,109.0,CA
61.92568917,0.499400719,16.669995999999998,5.9029165,3.6955653219999998,5.842988414,4.105073911,1.358369956,0.704038,0.512918,18.945,15.589,38.654,8.9,17.2,9.0,2.1,2.2,0.8,0.1,659.0,2.2,3.1,28.1,487.0,0.2,1.9,8.4,95.0,CA
62.05659625,0.508170586,16.46074133,5.858907931,3.746512555,5.858907931,4.165005978,1.345157433,0.704095,0.512891,18.933,15.582,38.63,9.1,17.5,10.2,2.1,1.9,0.8,0.1,600.0,2.1,3.1,28.0,495.0,0.3,1.9,9.0,96.0,CA
62.51249250000001,0.46971816899999996,16.95982411,5.676594044,2.918249051,5.656606036,4.02758345,1.77893264,0.70408,0.5128739999999999,18.957,15.575,38.69,12.3,23.2,11.0,2.3,1.9,0.9,0.1,730.0,2.3,3.3,44.7,524.0,0.2,3.4,9.5,104.0,CA
62.35270819,0.485196554,16.65511437,5.990692148,3.1686305569999997,5.644123181,3.940984256,1.7625507480000002,0.7039920000000001,0.512862,19.018,15.589,38.728,12.9,24.0,12.2,2.5,2.0,0.9,0.1,754.0,2.4,3.2,45.0,506.0,0.3,3.6,9.9,103.0,CA
60.22715851,0.613126947,17.47914363,6.563473716,3.829530606,6.31219218,3.990350789,0.98502362,0.704104,0.5128659999999999,18.884,15.595999999999998,38.578,7.8,14.0,9.9,2.2,2.2,1.0,0.2,434.0,2.1,3.2,16.1,431.0,0.2,1.3,11.8,94.0,CA
59.58752515,0.613682093,16.99195171,7.4849094570000005,4.004024145,6.468812877,3.9637826960000004,0.885311871,0.704094,0.512934,18.927,15.595999999999998,38.638000000000005,8.6,13.7,11.4,2.6,3.0,1.1,0.2,447.0,1.9,2.8,16.4,376.0,0.1,0.7,14.8,74.0,CA
61.46641152,0.564004431,17.44385134,5.992547084,2.890522711,6.173834222999999,4.3106052980000005,1.158223386,0.704071,0.51286,18.934,15.597000000000001,38.631,6.7,14.0,8.7,2.0,2.1,1.2,0.2,545.0,2.0,2.9,21.3,473.0,0.2,1.1,12.3,92.0,CA
57.1585573,0.759316615,17.12458787,7.952842442000001,5.235288241,7.003696672999999,3.746628035,1.019082825,0.704059,0.512838,18.94,15.607000000000001,38.652,12.9,20.0,14.1,3.3,3.0,1.1,0.2,482.0,2.3,3.7,15.5,537.0,0.3,1.8,12.3,96.0,CA
55.28578655,0.880121396,17.72382398,8.497723824,6.079919069,7.384926657,3.6014162869999997,0.546282246,0.704144,0.5128189999999999,18.951,15.612,38.695,9.4,21.1,13.4,2.7,2.7,1.1,0.1,553.0,2.2,4.5,4.9,564.0,0.3,1.2,12.4,100.0,CA
56.24181360000001,0.937027708,18.67002519,8.070528967000001,3.25440806,7.506297228999999,4.060453401,1.259445844,0.70409,0.512957,18.955,15.620999999999999,38.717,20.8,25.7,19.1,4.0,3.9,1.6,0.3,578.0,2.7,5.6,24.6,527.0,0.3,2.3,22.6,132.0,CA
56.95324284,0.774258421,17.14429361,8.02413273,5.2086475619999995,7.159376571,3.740573152,0.995475113,0.7040529999999999,0.512845,18.94,15.606,38.647,13.4,18.5,14.0,3.2,2.9,1.2,0.2,472.0,2.0,2.7,16.5,529.0,0.1,1.6,14.4,93.0,CA
65.79397845,0.926392106,15.75873527,5.880575974,1.258684926,3.484039875,4.138556037,2.759037358,0.7046439999999999,0.512548,19.057000000000002,15.654000000000002,38.872,28.8,58.5,27.5,5.9,5.0,2.1,0.3,817.0,5.6,12.6,85.8,418.0,0.8,9.1,25.2,265.0,CA
63.54292624,0.69528416,16.30390971,5.552196695,2.549375252,4.97783152,3.808948005,2.569528416,0.704562,0.512749,18.933,15.624,38.748000000000005,21.2,41.8,17.7,3.4,2.8,1.3,0.2,831.0,3.3,8.9,82.7,541.0,0.6,9.3,14.9,164.0,CA
67.83797468,0.6987341770000001,15.5443038,3.665822785,1.346835443,3.2303797469999997,3.8177215189999996,3.8582278480000003,0.704654,0.51271,19.026,15.626,38.763000000000005,32.1,63.5,28.8,5.3,4.6,2.1,0.3,987.0,6.9,12.1,149.4,343.0,0.8,15.3,27.0,329.0,CA
60.71285141,0.78313253,17.52008032,6.536144577999999,3.002008032,5.853413655,3.985943775,1.6064257030000002,0.704454,0.512703,18.953,15.602,38.671,16.3,33.4,16.9,3.0,2.7,1.3,0.2,635.0,3.1,5.9,45.5,559.0,0.4,5.0,13.9,142.0,CA
57.25098395,0.958724392,16.38914118,7.296397215,5.358764759,7.225754365,3.491775154,2.0284589769999997,0.704094,0.5128060000000001,18.977,15.632,38.781,29.2,57.7,26.6,5.3,4.1,1.5,0.3,818.0,3.9,11.1,52.2,727.0,0.6,8.6,18.5,187.0,CA
63.35195531,0.650076181,15.77450482,5.332656171,3.534789233,5.231081767,3.991874048,2.1330624680000003,0.7041390000000001,0.5128010000000001,18.910999999999998,15.626,38.723,23.4,41.8,18.1,3.3,2.5,1.1,0.2,767.0,2.8,9.1,61.4,638.0,0.6,7.5,11.5,128.0,CA
76.25628141,0.146566164,13.42127303,0.97361809,0.18844221100000003,1.0154941370000001,3.559463987,4.438860972,0.70426,0.512753,18.938,15.639000000000001,38.768,23.6,40.6,13.3,2.0,1.5,0.7,0.1,1037.0,2.4,9.7,148.4,174.0,0.9,17.0,8.1,92.0,CA
74.77515607,0.19045603600000002,14.47465877,1.174478891,0.23277960000000003,1.121574437,3.7879589460000003,4.242937255,0.7041930000000001,0.512728,18.927,15.638,38.769,27.4,49.0,15.2,2.4,1.7,0.8,0.2,1036.0,3.3,11.8,126.2,213.0,0.9,14.9,10.2,145.0,CA
61.78635369,0.6862940120000001,16.51084146,5.90809628,3.4115774819999998,5.649492738999999,4.167495524,1.879848816,0.7042970000000001,0.512761,18.897000000000002,15.624,38.688,18.0,35.1,16.6,3.2,2.6,0.8,0.1,796.0,2.9,5.7,52.4,644.0,0.4,5.8,10.0,143.0,CA
61.69084542,0.740370185,16.64832416,6.153076538,3.651825913,5.952976487999999,4.102051026,1.060530265,0.704295,0.512742,18.953,15.645999999999999,38.799,19.7,38.2,17.6,3.3,2.5,0.9,0.1,696.0,2.9,7.1,56.5,610.0,0.6,7.1,11.5,139.0,CA
62.43848549,0.7632821129999999,16.67168826,5.543838506,2.641357839,5.192327006,4.338656222,2.4103645680000003,0.70427,0.512764,18.916,15.634,38.743,30.8,55.3,24.2,4.2,3.1,0.9,0.1,1039.0,3.6,9.0,61.9,783.0,0.7,9.9,10.8,173.0,CA
62.16869898,0.695354228,17.01098458,5.552756222999999,2.690718533,5.431825053,4.222513353,2.2271490480000002,0.704342,0.512734,18.979,15.617,38.705,21.7,41.0,17.5,3.6,2.7,0.9,0.1,853.0,3.5,6.5,67.5,645.0,0.5,7.9,11.2,164.0,CA
62.37424547,0.6841046279999999,16.17706237,5.704225352000001,3.279678068,5.523138832999999,4.07444668,2.183098592,0.704281,0.51277,18.933,15.625,38.704,19.6,37.2,16.7,3.3,2.5,1.0,0.1,778.0,2.8,7.1,64.1,579.0,0.5,7.7,11.1,135.0,CA
62.01628304,0.783998392,16.37350487,5.769424063,2.9450196,5.46788622,4.271786109,2.372097698,0.704267,0.5127729999999999,18.92,15.640999999999998,38.762,24.5,47.5,21.3,4.0,3.2,0.9,0.1,885.0,3.1,8.9,64.8,779.0,0.6,8.6,11.5,148.0,CA
61.7806841,0.704225352,16.53923541,6.016096579,3.279678068,5.754527163,4.124748491,1.800804829,0.704298,0.512777,18.88,15.612,38.64,16.8,33.1,15.1,2.9,2.6,0.9,0.1,760.0,3.0,5.5,50.0,625.0,0.3,5.3,10.2,138.0,CA
59.87747313,0.79341167,16.48086773,6.658632118,4.097619765,6.297077432999999,3.997187908,1.79773024,0.704231,0.5127619999999999,18.901,15.633,38.722,19.9,38.7,19.1,3.5,2.7,1.0,0.1,777.0,3.1,6.8,44.1,719.0,0.4,5.2,10.9,146.0,CA
58.99489438,0.820902993,16.63830213,7.017719491,4.384823306,6.6172790070000005,4.054459906,1.4716187809999999,0.70423,0.512788,18.889,15.604000000000001,38.631,19.2,37.4,19.2,3.3,2.9,1.0,0.1,688.0,3.0,7.2,33.3,700.0,0.4,4.5,12.0,141.0,CA
59.09932141,0.8533826859999999,16.76948386,7.032695867,3.9995887310000002,6.42607444,3.793954349,2.025498663,0.704255,0.512728,18.912,15.61,38.675,17.2,33.9,15.9,3.2,2.6,1.0,0.1,747.0,3.1,7.5,54.7,623.0,0.4,5.8,13.8,166.0,CA
48.25706941,1.285347044,19.48586118,9.419023136,2.4781491,8.637532134,6.272493572999999,4.1645244219999995,0.7041930000000001,0.512881,18.848,15.594000000000001,38.617,161.3,304.0,126.3,19.4,13.6,4.2,0.6,2649.0,5.1,83.2,131.2,4033.0,3.7,26.9,49.6,580.0,CA
48.09120385,1.150507269,20.00836733,9.036711641,2.478820207,9.73747516,6.923961929,2.57295262,0.704136,0.5129020000000001,18.837,15.575,38.548,92.9,177.6,81.2,13.1,9.9,2.4,0.3,2845.0,5.5,66.0,93.9,4743.0,2.9,21.9,49.5,639.0,CA
45.27144464,1.594928944,18.06563746,11.28718945,5.449340557999999,11.61435436,5.1119517430000005,1.6051528469999998,0.7040810000000001,0.5128689999999999,18.854,15.59,38.629,94.4,176.0,79.2,13.1,10.5,2.4,0.4,2508.0,4.0,37.5,53.6,2747.0,1.9,18.3,30.8,347.0,CA
51.79286962,0.934963526,20.50755163,7.068735231000001,2.250077057,7.356416316000001,7.017363607999999,3.0720230139999996,0.704146,0.5128689999999999,18.794,15.594000000000001,38.592,121.6,215.3,81.0,12.0,8.7,2.6,0.4,3121.0,4.9,50.8,78.5,3463.0,2.5,32.6,32.2,505.0,CA
54.383492700000005,0.76497232,19.80875692,6.381479617999999,1.811776548,6.210367388,6.451937593999999,4.18721691,0.704043,0.512882,18.813,15.605,38.607,132.5,228.6,86.5,13.0,9.1,3.0,0.4,3170.0,5.8,52.1,109.5,2727.0,2.5,26.9,33.4,522.0,CA
54.606922999999995,0.787163185,19.86073267,6.43859118,1.836714098,6.095468766000001,6.267029973,4.107377132,0.704069,0.51288,18.803,15.593,38.566,131.9,226.2,83.6,13.0,8.8,3.0,0.4,3146.0,5.8,52.9,111.5,2688.0,2.7,26.2,34.0,530.0,CA
48.28252033,1.138211382,18.47560976,9.441056911,4.359756098,8.963414634,5.833333333,3.5060975610000003,0.70411,0.512885,18.789,15.589,38.566,129.3,230.2,92.3,14.3,10.4,2.9,0.4,2727.0,5.4,51.7,80.2,3017.0,2.9,23.4,35.4,475.0,CA
54.47400242,0.7658202340000001,19.77025393,6.348246675,1.813784764,6.1668681979999995,6.489318823,4.171704958,0.704159,0.512884,18.804000000000002,15.595,38.571999999999996,125.8,219.9,81.0,12.4,9.0,2.8,0.4,3234.0,5.6,54.2,112.3,2692.0,2.6,25.2,34.4,532.0,CA
54.53076068,0.7778563490000001,19.7696737,6.424891402999999,1.828467522,6.1824426710000004,6.333973128999999,4.151934539,0.704134,0.512879,18.820999999999998,15.615,38.64,125.6,218.8,81.4,12.3,8.6,2.6,0.4,3211.0,5.5,53.7,112.1,2694.0,2.6,25.1,34.1,530.0,CA
47.59825328,1.4115974409999998,19.48816899,10.08428963,3.554382045,8.967198131,5.534680613,3.361429877,0.704214,0.512868,18.837,15.585999999999999,38.571999999999996,100.2,189.1,80.0,12.8,8.9,2.5,0.4,2201.0,4.4,41.4,101.8,2646.0,1.9,14.9,31.7,398.0,CA
45.33414833,1.670741646,17.15566422,11.25713121,5.480847596,11.76650367,3.993480033,3.341483293,0.7041109999999999,0.512876,18.905,15.585,38.67,99.5,199.6,92.1,15.6,11.4,2.2,0.3,2111.0,7.2,31.3,143.6,2612.0,1.5,12.6,35.5,541.0,CA
46.75498049,1.355514479,18.84370507,10.19716574,4.651879236,9.611829945,5.237215034,3.347710002,0.70412,0.512893,18.874000000000002,15.592,38.611,112.4,208.9,86.7,14.3,9.6,2.9,0.4,2169.0,4.3,46.2,97.9,2851.0,2.2,15.7,35.0,418.0,CA
54.7300745,0.765384223,19.84896418,6.286355751,1.734870905,6.041432799,6.327176242,4.265741402,0.7041470000000001,0.51288,18.809,15.583,38.54,128.0,225.4,81.8,12.4,8.2,2.7,0.4,3165.0,5.7,54.1,122.5,2637.0,2.8,25.3,34.1,530.0,CA
54.62897527,0.78748107,19.82836951,6.4411913179999996,1.867743564,6.178697627000001,5.996971227,4.270570418999999,0.704133,0.51288,18.804000000000002,15.595,38.571999999999996,127.8,221.7,83.4,12.5,8.9,2.7,0.4,3134.0,5.6,54.2,112.2,2740.0,2.4,25.3,34.3,534.0,CA
62.83139474,0.565859793,19.01917636,4.338258409,1.215550665,6.465472074,3.908624122,1.6556638369999999,0.704662,0.5126609999999999,18.494,15.581,38.306,22.8,42.3,19.3,3.6,2.2,1.1,0.2,619.0,3.1,5.3,32.97,827.0,0.31,4.6,10.5,112.0,CA
64.55367349,0.592330874,18.53891718,4.250233815,0.841733347,5.3933284839999995,3.886521875,1.9432609369999998,0.70468,0.5127,18.584,15.607000000000001,38.448,21.0,40.6,19.1,3.4,2.5,1.1,0.2,572.0,3.0,5.1,38.86,882.0,0.32,4.9,10.5,108.0,CA
68.06951424,0.41876046899999997,16.93886097,4.093383585,0.743299832,2.5439698490000002,4.093383585,3.0988274710000003,0.704904,0.512653,18.625999999999998,15.599,38.489000000000004,18.7,35.1,15.5,2.4,1.6,0.6,0.1,660.0,2.9,3.3,86.57,657.0,0.2,5.0,6.0,108.0,CA
68.12695109,0.37460978100000003,16.97190427,2.591050989,0.8844953170000001,4.06867846,4.2039542139999995,2.778355879,0.7048979999999999,0.512667,18.579,15.6,38.441,18.3,32.1,14.0,2.4,1.4,0.5,0.1,660.0,3.0,3.4,76.64,851.0,0.2,5.0,5.8,109.0,CA
61.49344097,0.6357214929999999,18.47628658,5.6811301720000005,2.179616549,5.842583249,3.804238143,1.886982846,0.704563,0.512736,18.636,15.610999999999999,38.497,30.2,47.3,29.3,5.9,5.8,2.7,0.5,525.0,3.1,5.7,46.48,684.0,0.39,4.5,31.8,107.0,CA
61.41836735,0.653061224,18.39795918,5.826530612000001,2.204081633,5.836734694,3.7551020410000002,1.908163265,0.704531,0.5127550000000001,18.65,15.607999999999999,38.503,21.5,35.9,15.5,2.4,1.6,0.6,0.1,520.0,2.8,5.4,46.42,678.0,0.33,4.4,64.6,102.0,CA
61.20855723,0.6793064990000001,18.19933083,5.961674947000001,2.301530974,6.042786171,3.72097739,1.8858359530000002,0.704529,0.512768,18.654,15.61,38.513000000000005,31.7,53.4,35.0,7.1,6.2,2.8,0.5,520.0,2.8,5.3,46.0,671.0,0.3,4.6,29.0,101.0,CA
61.95707456,0.6204862170000001,17.95341267,4.455294477,2.319194385,5.7878140579999995,4.668904486000001,2.237819144,0.704769,0.512672,18.482,15.595999999999998,38.34,23.5,41.0,21.6,3.5,2.3,0.9,0.1,640.0,3.0,4.4,47.0,1005.0,0.3,4.1,9.0,109.0,CA
65.38343401,0.552882154,18.24511109,3.67564247,0.6859834140000001,3.952083547,4.945223713,2.559639603,0.70481,0.5126539999999999,18.601,15.593,38.443000000000005,20.6,39.7,18.8,3.1,2.0,0.6,0.1,741.0,2.9,4.2,54.0,1029.0,0.2,4.3,8.0,116.0,CA
65.30320074,0.552203702,18.25340014,3.558646078,0.68514163,4.131301768999999,4.980059311000001,2.536046631,0.704784,0.512645,18.605999999999998,15.585,38.426,22.2,41.7,19.9,3.5,2.3,0.7,0.1,744.0,3.0,4.2,53.0,1069.0,0.2,4.3,9.0,119.0,CA
68.21421086,0.40871934600000004,17.10333263,2.46279606,0.880318591,4.464472857,3.657514148,2.8086355060000003,0.704892,0.512633,18.666,15.61,38.544000000000004,17.8,32.5,14.8,2.5,1.7,0.6,0.1,879.0,3.0,3.5,89.0,917.0,0.2,5.1,6.0,101.0,CA
68.18326103,0.391492964,17.23627129,2.719288964,0.846471273,4.454555074,3.089620146,3.079039255,0.7049340000000001,0.5126609999999999,18.67,15.614,38.573,17.1,31.0,14.2,2.3,1.4,0.5,0.1,624.0,2.7,3.3,104.0,693.0,0.2,5.0,6.0,96.0,CA
70.42482003,0.27375038,16.74946771,1.794585826,0.456250634,2.230558654,4.714589881,3.3559768830000003,0.705105,0.512629,18.671,15.616,38.594,18.6,33.1,13.3,2.0,1.1,0.6,0.1,755.0,3.5,3.5,97.0,630.0,0.2,7.2,5.0,123.0,CA
60.72874494,1.417004049,15.99190283,7.3886639679999995,2.125506073,4.352226721,4.75708502,3.238866397,0.703886,0.512788,18.581,15.595999999999998,38.452,40.7,89.6,45.9,9.3,9.37,4.0,0.61,656.0,10.0,12.0,110.0,305.0,0.8,17.3,38.5,350.0,CA
50.050864700000005,1.220752798,18.41302136,9.86775178,5.798575788,10.47812818,3.2553407930000002,0.915564598,0.703295,0.5129279999999999,18.485,15.57,38.268,14.2,31.4,17.9,3.9,4.17,1.7,0.26,245.0,2.0,5.0,11.6,768.0,0.5,2.1,17.3,62.0,CA
51.06382979,1.418439716,17.73049645,9.523809523999999,6.382978723,9.017223911,3.647416413,1.215805471,0.703713,0.512857,18.53,15.581,38.354,19.4,37.9,23.6,5.1,5.64,2.1,0.31,351.0,3.0,8.0,25.5,665.0,0.6,2.7,23.9,82.0,CA
48.67886179,1.5243902440000001,16.97154472,11.17886179,7.62195122,10.06097561,2.947154472,1.0162601629999999,0.703511,0.512857,18.563,15.583,38.376999999999995,20.5,41.9,23.0,5.3,5.57,2.0,0.29,387.0,3.0,14.0,23.5,684.0,0.9,4.5,21.8,107.0,CA
48.99598394,2.208835341,17.36947791,11.24497992,5.522088352999999,9.036144578,4.016064257,1.6064257030000002,0.703724,0.51283,18.435,15.569,38.275,23.8,51.4,28.9,6.6,6.83,2.3,0.35,346.0,4.0,24.0,23.5,735.0,1.5,2.6,25.6,163.0,CA
50.25075226,1.504513541,16.14844534,11.0330993,7.823470411000001,9.327983952,3.1093279839999997,0.802407222,0.703933,0.512758,18.593,15.592,38.455999999999996,16.2,33.6,18.7,4.5,5.04,1.9,0.29,285.0,3.0,11.0,15.2,509.0,0.7,3.4,20.2,100.0,CA
51.36226034,1.614530777,16.85166498,9.081735621,7.164480322999999,8.072653885,3.531786075,2.320887992,0.704332,0.512729,18.547,15.59,38.433,27.9,61.4,34.4,6.7,6.7,2.0,0.31,531.0,6.0,21.0,80.2,674.0,1.5,6.4,22.4,243.0,CA
49.69450102,1.425661914,16.39511202,10.38696538,8.350305499,9.470468432,2.953156823,1.323828921,0.703863,0.512798,18.582,15.585999999999999,38.41,23.4,48.4,25.8,5.5,5.65,1.8,0.28,457.0,3.0,15.0,28.6,754.0,1.0,4.4,20.1,114.0,CA
57.66225962,0.731169872,17.68830128,8.303285256,3.255208333,7.421875,3.165064103,1.7728365380000002,0.703867,0.512934,19.024,15.579,38.631,27.7,50.6,23.8,4.6,3.5,1.83,0.26,1119.0,2.8,4.0,32.3,907.0,0.3,8.4,16.5,133.0,CA
56.29518072,0.712851406,17.92168675,9.166666667000001,3.74497992,8.002008032,3.022088353,1.134538153,0.703765,0.5129520000000001,19.059,15.6,38.75,14.6,26.7,14.9,3.1,3.2,1.75,0.26,734.0,2.0,3.2,17.1,666.0,0.3,4.5,16.2,80.0,CA
56.47663175,0.765511684,17.55640612,8.994762287999999,3.6059629330000003,7.755842062999999,2.971394037,1.8734891219999998,0.703874,0.512933,19.065,15.589,38.76,43.9,72.5,32.8,5.7,4.2,1.94,0.3,1412.0,3.2,4.1,29.8,1135.0,0.3,15.2,18.5,156.0,CA
57.24431818,0.821834416,17.47159091,8.187905844,3.348214286,7.335633117,3.196022727,2.394480519,0.7038979999999999,0.512931,19.027,15.594000000000001,38.724000000000004,50.1,85.9,41.5,7.2,5.7,1.48,0.24,1465.0,4.8,5.4,42.9,1298.0,0.4,14.6,16.6,222.0,CA
56.72638931,0.769308634,17.43091406,8.958396599,3.563113675,7.774066201,3.08735702,1.690454499,0.7038479999999999,0.5129229999999999,19.021,15.579,38.692,24.2,44.6,20.9,4.1,3.2,1.29,0.24,1019.0,2.6,4.0,30.9,904.0,0.2,7.4,18.3,131.0,CA
58.2318311,0.7612667479999999,17.06252538,7.937474624,3.146569225,7.15590743,3.308972797,2.3954527000000003,0.7038840000000001,0.512927,19.038,15.597999999999999,38.742,42.6,78.3,34.6,6.1,4.6,1.38,0.19,1439.0,3.7,5.2,44.1,1226.0,0.2,11.9,15.9,206.0,CA
57.05923908,0.666061157,18.33686548,8.709254213,3.481683318,7.720254314,3.0679180539999997,0.958724392,0.703859,0.51295,19.028,15.572000000000001,38.667,13.7,25.8,13.4,2.9,2.7,1.3,0.2,648.0,1.8,3.1,14.2,700.0,0.1,4.1,15.5,85.0,CA
56.09017848,0.78279929,17.357269600000002,9.310092892,3.715687298,7.807118255,2.995511951,1.94134224,0.703924,0.512926,19.137,15.597999999999999,38.85,66.7,116.4,45.3,7.3,5.0,1.68,0.25,1777.0,3.9,4.9,28.4,1344.0,0.2,23.9,19.9,217.0,CA
57.42234772,0.776522791,17.27511093,8.551835418,3.38846309,7.492940702,3.186768858,1.9060104880000002,0.703873,0.512926,19.023,15.577,38.694,30.7,56.2,26.4,4.9,4.1,1.34,0.2,1170.0,2.9,4.2,34.2,983.0,0.2,9.1,16.7,148.0,CA
57.61972403,0.771103896,17.25852273,8.400974026,3.297483766,7.376217532,3.1452922080000003,2.1306818180000002,0.7038810000000001,0.512925,19.025,15.578,38.708,35.6,65.0,30.1,5.3,4.2,1.37,0.2,1288.0,3.2,4.5,40.5,1048.0,0.3,10.6,16.3,167.0,CA
57.36441967,0.780537253,17.25291434,8.646730867,3.466801825,7.470856564,3.1018753169999997,1.915864166,0.703864,0.512929,19.072,15.618,38.804,30.2,56.3,26.0,4.4,4.0,1.35,0.22,1136.0,2.9,4.3,35.3,951.0,0.2,9.3,17.0,145.0,CA
58.3392549,0.781646533,16.85108111,7.9687341389999995,3.248401178,7.217541366,3.187493655,2.405847122,0.703893,0.51293,19.023,15.583,38.694,42.2,79.6,37.4,6.3,4.3,1.22,0.19,1196.0,3.8,4.6,40.48,1188.0,0.2,11.8,15.0,138.0,CA
74.14619991,0.241781087,14.22121666,1.3829016680000001,0.244841607,1.2446115009999998,3.988877843,4.529569725,0.70443,0.5128199999999999,18.980999999999998,15.65,38.825,33.24,56.31,19.37,3.34,2.57,1.23,0.2,1056.0,5.38,11.8,174.6,223.0,1.36,23.56,13.32,178.0,CA
74.30392864,0.243287079,14.03969184,1.407911335,0.31424581,1.165750586,3.9939628760000003,4.531221842,0.7044600000000001,0.51284,18.968,15.639000000000001,38.781,32.75,55.94,19.65,3.62,2.64,1.29,0.21,1037.0,5.38,11.59,175.4,204.0,1.2,22.37,13.28,172.0,CA
72.76222072,0.20965729,15.32422605,1.7780918819999998,0.42539160200000004,2.035802668,4.689435996,2.7751737860000003,0.70418,0.51286,18.932000000000002,15.602,38.65,20.8,36.98,14.14,2.62,1.97,0.87,0.15,896.0,3.33,6.74,67.9,338.0,0.55,7.6,10.0,127.0,CA
60.46143904,0.685562763,19.07783258,5.674158925,1.8288336109999999,6.126092914,4.38720194,1.7588782269999998,0.7041,0.51252,18.923,15.617,38.696,17.41,33.33,16.41,3.73,3.31,1.29,0.21,670.0,3.35,5.46,41.5,602.0,0.37,5.06,15.65,135.0,CA
56.72848052,0.869121622,18.14429223,7.80794896,3.90954363,7.197570067999999,4.059910693,1.283132268,0.70418,0.51286,18.955,15.654000000000002,38.823,16.19,31.46,16.52,4.0,3.41,1.2,0.19,560.0,2.99,5.57,26.3,659.0,0.35,2.94,14.94,112.0,CA
57.60533844,0.801972437,16.87358047,7.805329062999999,4.261106682,7.175542856,3.909364385,1.567765666,0.70415,0.51281,18.937,15.617,38.736999999999995,16.09,31.01,15.84,3.72,3.43,1.26,0.2,577.0,3.04,5.14,31.5,614.0,0.33,3.76,15.42,114.0,CA
46.65257223,2.7584818280000003,11.12453438,12.76552904,12.37289842,9.896305245,3.181314809,1.2483640390000001,0.703421,0.512915,19.015,15.655,38.759,34.7,69.2,41.2,9.0,8.65,1.66,0.2,464.0,5.19,48.9,26.4,736.0,2.7,4.2,23.96,219.0,CA
46.63505196,2.754515185,11.67389769,12.864494,11.06850974,10.06961961,3.4406215319999998,1.493290284,0.703433,0.512901,18.965,15.648,38.791,29.9,62.1,35.8,8.1,7.9,1.66,0.2,394.0,5.05,44.1,24.0,660.0,2.36,3.49,23.16,215.0,CA
47.05882353,2.79537456,11.75465058,12.92106586,10.58823529,10.1256913,3.2478632480000003,1.508295626,0.703404,0.512904,18.932000000000002,15.640999999999998,38.748000000000005,30.5,63.1,34.8,7.88,7.81,1.68,0.24,397.0,5.13,46.5,24.1,683.0,2.56,3.64,23.34,218.0,CA
46.83557081,2.5335621280000002,11.29504391,12.57696578,11.37579489,11.11335419,3.0281619060000002,1.241546381,0.703272,0.5129229999999999,18.922,15.649000000000001,38.748000000000005,32.1,63.2,32.7,7.38,7.63,1.65,0.24,437.0,4.18,48.9,21.7,697.0,2.36,3.72,23.85,181.0,CA
45.86914754,3.165132976,10.62797047,13.11558297,12.15491961,9.83921529,3.5190615839999997,1.7089695619999998,0.70332,0.512883,19.168,15.663,38.905,40.9,83.1,47.5,10.48,10.02,1.84,0.22,484.0,6.55,58.8,30.8,788.0,3.31,4.38,27.86,277.0,CA
46.59891326,3.320587643,11.03843832,13.08110284,11.14912457,9.981887704,3.07909036,1.750855303,0.703341,0.512887,19.158,15.642999999999999,38.864000000000004,42.1,93.8,48.5,10.67,10.84,2.11,0.29,538.0,7.69,61.1,31.3,857.0,4.1,5.14,29.74,317.0,CA
46.04838710000001,3.266129032,10.56451613,13.35685484,11.82459677,9.969758065,3.2762096769999998,1.6935483869999999,0.7033119999999999,0.512882,19.17,15.659,38.909,36.2,69.9,40.3,9.05,9.21,1.79,0.23,411.0,5.67,45.8,23.5,641.0,2.79,3.48,23.92,206.0,CA
46.932206799999996,2.584992959,11.48662241,12.55280628,11.00382217,10.98370549,3.178434923,1.277408972,0.703511,0.512916,18.871,15.630999999999998,38.683,33.1,65.3,33.5,7.44,7.6,1.72,0.24,500.0,4.31,48.0,20.7,758.0,2.49,3.97,22.93,171.0,CA
47.10910005,2.8054298639999997,11.70437406,12.92106586,10.5982906,10.15585721,3.197586727,1.508295626,0.703399,0.512905,18.939,15.636,38.727,30.7,63.9,34.5,7.83,7.69,1.65,0.23,404.0,5.05,46.1,23.5,676.0,2.49,3.68,23.35,221.0,CA
45.92600081,2.6991508289999997,11.06955115,12.33319854,11.07966033,12.19167004,3.477557622,1.223210675,0.703325,0.5129199999999999,18.79,15.595999999999998,38.573,48.8,87.9,41.1,8.43,8.6,1.67,0.23,623.0,4.11,61.3,19.0,898.0,2.56,6.72,24.17,180.0,CA
54.01624549,1.137184116,14.92554152,8.344990975,9.442689531000001,7.41200361,2.9546480139999995,1.766696751,0.70586,0.512505,18.82,15.66,38.79,28.4,58.3,26.9,5.33,4.54,1.97,0.29,394.0,3.88,17.7,46.0,531.0,1.2,5.16,19.9,159.0,CA
